"quotation_id","lob_name","lead","shipment_type","cargo_type","packages","gross_weight_in_kgs","volume_cbm","charge_weight_in_kgs","movement_type","carrier","transit_destination","transit_days","origin","place_of_receipt","port_of_loading","port_of_discharge","place_of_delivery","final_destination","quotation_id-2","party_name","party_branch","quoted_by","sales_coordinator"
5059,"Air Import","LEAD/ATL/0025/25-26","International","Loose","60","100.000","5.200","866.667","Door-to-Door","Air Astana ","","","New Delhi(INICD)","New Delhi(INICD)","New Delhi(INICD)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5059,"Tesla, Inc.","Atlanta","Ruchika","Ruchika"
5060,"Air Export","","International","Loose","0","500.000","0.100","500.000","Port-to-Port","American Airlines ","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","Chicago(USCHI)","Chicago(USCHI)","Chicago(USCHI)",5060,"Aarti India Ltd.","Delhi","Aarti Parmar",NULL
5061,"Air Import","LEAD/ATL/0039/25-26","International","Loose","100","75.000","3.600","600.000","Door-to-Door","Air Astana ","","","NEW ARK(USEWR)","NEW ARK(USEWR)","NEW ARK(USEWR)","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)",5061,"Rahil International","Atlanta","Ruchika","Ruchika"
5062,"Air Export","","International","Loose","20","100.000","0.000","100.000","Door-to-Door","Air India","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","John F. Kennedy Apt/New York(USJFK)","John F. Kennedy Apt/New York(USJFK)","John F. Kennedy Apt/New York(USJFK)",5062,"CITY LAB PVT LTD","Mumbai","kishore",NULL
5063,"Air Export","","International","Loose","50","500.000","0.000","500.000","Port-to-Port","Air Canada ","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5063,"Aarti India Ltd.","Delhi","Aarti Parmar",NULL
5064,"Air Export","","International","Loose","0","0.000","0.000","0.000","Port-to-Port","Air Canada ","","","Delhi(INDEL)","Delhi(INDEL)","Delhi(INDEL)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5064,"Aarti India Ltd.","Delhi","Aarti Parmar",NULL
5065,"Air Import","LEAD/AUS/0041/25-26","International","Loose","0","500.000","5.300","883.333","Door-to-Door","Air Astana ","","","New Delhi(INICD)","New Delhi(INICD)","New Delhi(INICD)","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)",5065,"Rainbow Thread77","Austin","Ruchika","Ruchika"
5066,"Air Export","LEAD/AUS/0042/25-26","International","Loose","50","415.000","5.900","983.333","Door-to-Door","Air Astana ","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)",5066,"Vikas Freight service","Austin","Ruchika","Ruchika"
5067,"Air Export","LEAD/AUS/0043/25-26","International","Loose","130","250.000","0.000","250.000","Port-to-Port","Air Astana ","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","New Delhi(INICD)","New Delhi(INICD)","New Delhi(INICD)",5067,"Durga pvt ltd","Austin","Ruchika","Ruchika"
5068,"Sea Export","","International","FCL","10","4500.000","0.000","4500.000","Door-to-Door","Maersk India","Hamburg","21","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5068,"Nitesh Shipping Agency","Mumbai","Nites More","Manthan Pawar"
5068,"Sea Export","","International","FCL","10","4500.000","0.000","4500.000","Door-to-Door","MSC","Hamburg","24","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5068,"Nitesh Shipping Agency","Mumbai","Nites More","Manthan Pawar"
5069,"Air Export","LD/00037/25-26","International","Loose","7","600.000","0.000","600.000","Port-to-Port","Qatar Airways ","","","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5069,"SHREE BALAJEE TRADE WING","Mumbai","Manthan Pawar","Manthan Pawar"
5070,"Air Import","LEAD/AUS/0044/25-26","International","Loose","100","60.000","3.600","600.000","Door-to-Door","Air Astana ","","","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5070,"Meo international Pvt ltd","Austin","Ruchika","Ruchika"
5071,"Air Export","","International","Loose","7","600.000","0.000","600.000","Port-to-Port","Qatar Airways ","","","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5071,"SHREE BALAJEE TRADE WING","Mumbai","Manthan Pawar","Manthan Pawar"
5072,"Air Export","","International","Loose","7","600.000","0.000","600.000","Port-to-Port","Qatar Airways ","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5072,"SHREE BALAJEE TRADE WING","Mumbai","Manthan Pawar","Manthan Pawar"
5073,"Air Export","","International","Loose","7","600.000","0.000","600.000","Port-to-Port","Qatar Airways ","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5073,"SHREE BALAJEE TRADE WING","Mumbai","Manthan Pawar","Manthan Pawar"
5074,"Air Export","","International","Loose","7","600.000","0.000","600.000","Port-to-Port","Qatar Airways ","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5074,"SHREE BALAJEE TRADE WING","Mumbai","Manthan Pawar","Manthan Pawar"
5075,"Sea Export","","International","FCL","10","4500.000","0.000","4500.000","Door-to-Door","Maersk India","Hamburg","21","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5075,"Nitesh Shipping Agency","Mumbai","Nites More","Manthan Pawar"
5075,"Sea Export","","International","FCL","10","4500.000","0.000","4500.000","Door-to-Door","MSC","Hamburg","24","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5075,"Nitesh Shipping Agency","Mumbai","Nites More","Manthan Pawar"
5076,"Sea Export","","International","FCL","10","4500.000","0.000","4500.000","Door-to-Door","Maersk India","Hamburg","21","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5076,"Nitesh Shipping Agency","Mumbai","Nites More","Manthan Pawar"
5076,"Sea Export","","International","FCL","10","4500.000","0.000","4500.000","Door-to-Door","MSC","Hamburg","24","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5076,"Nitesh Shipping Agency","Mumbai","Nites More","Manthan Pawar"
5077,"Sea Export","","International","FCL","10","4500.000","0.000","4500.000","Door-to-Door","Maersk India","Hamburg","21","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5077,"Nitesh Shipping Agency","Mumbai","Nites More","Manthan Pawar"
5077,"Sea Export","","International","FCL","10","4500.000","0.000","4500.000","Door-to-Door","MSC","Hamburg","24","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5077,"Nitesh Shipping Agency","Mumbai","Nites More","Manthan Pawar"
5078,"Sea Export","","International","LCL","5","3000.000","0.000","3000.000","Door-to-Door","Maersk India","Hamburg","21","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5078,"Nitesh Global Logistics PVT LTD","Mumbai","Kiran Surve New","Manthan Pawar"
5078,"Sea Export","","International","LCL","5","3000.000","0.000","3000.000","Door-to-Door","M S C","Hamburg","24","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5078,"Nitesh Global Logistics PVT LTD","Mumbai","Kiran Surve New","Manthan Pawar"
5078,"Sea Export","","International","LCL","5","3000.000","0.000","3000.000","Door-to-Door","CMA CGM Asia Shipping Pte. Ltd.","Hamburg","26","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)","Hamburg(DEHAM)","Hamburg(DEHAM)","Hamburg(DEHAM)",5078,"Nitesh Global Logistics PVT LTD","Mumbai","Kiran Surve New","Manthan Pawar"
5079,"Air Export","","International","Loose","7","600.000","0.000","600.000","Port-to-Port","Qatar Airways ","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5079,"SHREE BALAJEE TRADE WING","Mumbai","Kiran Surve New","Manthan Pawar"
5080,"Air Export","","International","Loose","0","1200.000","0.000","1200.000","Port-to-Port","British Airways","","2","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai World Central Apt(AEDWC)","Dubai World Central Apt(AEDWC)","Dubai World Central Apt(AEDWC)",5080,"DDP SPECIALITY PRODUCTS INDIA PRIVATE LIMITED","Mumbai","Manthan Pawar",NULL
5081,"Sea Export","","International","FCL","50","5500.000","0.000","5500.000","Door-to-Door","Ocean Network Express","Singapore","12","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",5081,"Nitesh Logistics","Mumbai","Nites More","suraj"
5082,"CCL Sea Export","","International","FCL","10","1000.000","0.000","1000.000","","","","","","","","","","",5082,"EXPRO NORTH SEA LIMITED","Mumbai","Manthan Pawar",NULL
5083,"CCL Sea Export","","International","FCL","5","6500.000","0.000","6500.000","","","","","","","","","","",5083,"Nitesh Logistics","Mumbai","Nites More","Manthan Pawar"
5084,"Air Import","1","International","Loose","0","0.000","0.000","0.000","Port-to-Port","","","","","'Aqaba(JOAQB)","'Aqaba(JOAQB)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)","Aal-Sez/Vishakhapatnam(INNRP)",5084,"XYZ Shippers","Delhi","Hardesh","Naveen Kumar"
5085,"Sea Import","","International","FCL","10","15.000","0.164","164000.000","Port-to-Port","","","","Jebel Ali(AEJEA)","Jebel Ali(AEJEA)","Jebel Ali(AEJEA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",5085,"Kalpataru Projects International Limited","Mumbai","Kiran Surve New",NULL
5086,"Sea Export","","International","FCL","88","100.000","1.442","1442.000","Port-to-Port","","","","","New York(USNYC)","New York(USNYC)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",5086,"Kalpataru Projects International Limited","Mumbai","Kiran Surve New",NULL
5087,"Air Export","","International","Loose","0","0.000","0.000","0.000","Port-to-Port","","","","","Delhi(INDEL)","Delhi(INDEL)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5087,"TATA INDIA PVT. LTD.","Delhi","Naveen Kumar","Aarti Parmar"
5088,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","Maersk","","","","Mundra(INMUN)","Mundra(INMUN)","Boston(USBOS)","Boston(USBOS)","Boston(USBOS)",5088,"TATA INDIA PVT. LTD.","Delhi","Naveen Kumar",NULL
5088,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","Hapag-Lloyd","","","","Mundra(INMUN)","Mundra(INMUN)","Boston(USBOS)","Boston(USBOS)","Boston(USBOS)",5088,"TATA INDIA PVT. LTD.","Delhi","Naveen Kumar",NULL
5089,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","Maersk","","","","Mundra(INMUN)","Mundra(INMUN)","Boston(USBOS)","Boston(USBOS)","Boston(USBOS)",5089,"TATA INDIA PVT. LTD.","Delhi","Naveen Kumar",NULL
5089,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","Hapag-Lloyd","","","","Mundra(INMUN)","Mundra(INMUN)","Boston(USBOS)","Boston(USBOS)","Boston(USBOS)",5089,"TATA INDIA PVT. LTD.","Delhi","Naveen Kumar",NULL
5090,"Air Export","","International","Loose","50","500.000","0.000","500.000","Port-to-Port","Air India","","","","Delhi(INDEL)","Delhi(INDEL)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5090,"TATA INDIA PVT. LTD.","Delhi","Naveen",NULL
5091,"Air Export","LEAD/AUS/0045/25-26","International","Loose","100","368.000","0.000","368.000","Door-to-Door","Air Astana ","","","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)","New Delhi(INICD)","New Delhi(INICD)","New Delhi(INICD)",5091,"RK GLOBAL PVT limited","Austin","Ruchika","Ruchika"
5092,"Sea Import","","International","FCL","0","10000.000","65.000","65000.000","Door-to-Door","","","","Xiamen(CNXMN)","Xiamen(CNXMN)","Xiamen(CNXMN)","MANILA INTERNATIONAL CONTAINER PORT(PMICP)","Calapan/Batangas(PHCLP)","MANILA INTERNATIONAL CONTAINER PORT(PMICP)",5092,"MULTIFLEX HOUSEHOLD DISTRIBUTION","Manila","Roselle","Ananya"
5093,"Sea Export","","International","FCL","0","100.000","7.000","7000.000","Port-to-Port","","","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Sydney(AUSYD)","Sydney(AUSYD)","Sydney(AUSYD)",5093,"Suraj logistics pvt ltd","Mumbai","Surajkun","Surajkun"
5094,"Air Export","LD/00042/25-26","International","Loose","100","1000.000","0.000","1000.000","Port-to-Port","Qatar Airways ","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Los Angeles(USLAX)","Los Angeles(USLAX)","Los Angeles(USLAX)",5094,"Sanjay Shipping","Mumbai","Sanjay Shukla","Sanjay Shukla"
5095,"Sea Export","LD/00043/25-26","International","FCL","10","500.000","0.000","500.000","Port-to-Port","Hapag-Lloyd","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",5095,"RISHABH IMPEX","Mumbai","Manthan Pawar","Manthan Pawar"
5096,"Air Export","","International","Loose","100","15000.000","0.100","15000.000","Door-to-Door","Emirates","","","Chennai(INMAA)","Chennai(INMAA)","Chennai(INMAA)","San Diego(USSAN)","San Diego(USSAN)","San Diego(USSAN)",5096,"Wayne Internationals.","Chennai","Austin",NULL
5097,"Sea Import","","International","FCL","15","27019.000","0.000","27019.000","Port-to-Door","","","","","Hamburg(USHAM)","Hamburg(DEHAM)","NSICT(INJNP)","NSICT(INJNP)","NSICT(INJNP)",5097,"Abhijit Transport Pvt Ltd","Mumbai","Abhijit Patole",NULL
5309,"Sea Import","","International","FCL","100","100.000","0.000","100.000","Port-to-Port","S. Zim Shipping line","","","","Sydney(AUSYD)","Sydney(AUSYD)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",5309,"Suraj logistics pvt ltd","Mumbai","Surajk","AbhishekM"
5098,"Sea Import","","International","FCL","15","27019.000","0.000","27019.000","Port-to-Door","","","","","Hamburg(USHAM)","Hamburg(DEHAM)","NSICT(INJNP)","NSICT(INJNP)","NSICT(INJNP)",5098,"Abhijit Transport Pvt Ltd","Mumbai","Abhijit Patole",NULL
5099,"Air Export","","International","Loose","0","10.000","0.000","10.000","Door-to-Door","","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Cleveland(USCLE)","Cleveland(USCLE)","Cleveland(USCLE)",5099,"NCS","Mumbai","Pratik Shinde",NULL
5100,"Air Export","","International","Loose","1","60.000","1.285","6000.000","Port-to-Port","Air India","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5100,"3 Star company LTD.","Mumbai","Pratik Shinde","Kiran Surve New"
5100,"Air Export","","International","Loose","1","60.000","1.285","6000.000","Port-to-Port","British Airways","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Dubai(AEDXB)","Dubai(AEDXB)","Dubai(AEDXB)",5100,"3 Star company LTD.","Mumbai","Pratik Shinde","Kiran Surve New"
5101,"Sea Export","","International","FCL","0","0.000","0.000","0.000","Door-to-Door","","","","Chennai(INMAA)","Chennai(INMAA)","Chennai(INMAA)","San Diego(USSAN)","San Diego(USSAN)","San Diego(USSAN)",5101,"Wayne Internationals.","Chennai","Austin",NULL
5102,"Sea Import","","International","FCL","42","4200.000","9.072","9072.000","Door-to-Door","3 Star company LTD.","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",5102,"1FORTUNE SHIPPING PVT LTD - test","Mumbai","kishore",NULL
5103,"Air Export","","International","Loose","50","15000.000","0.050","15000.000","Port-to-Port","Air India","Guarulhos Apt/Sao Paulo","25","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Santos(BRSSZ)","Santos(BRSSZ)","Santos(BRSSZ)",5103,"DYNAMATIC TECHNOLOGIES LIMITED","Mumbai","Prashantr",NULL
5103,"Air Export","","International","Loose","50","15000.000","0.050","15000.000","Port-to-Port","Air France ","Guarulhos Apt/Sao Paulo","25","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Santos(BRSSZ)","Santos(BRSSZ)","Santos(BRSSZ)",5103,"DYNAMATIC TECHNOLOGIES LIMITED","Mumbai","Prashantr",NULL
5104,"Air Export","","International","Loose","50","15000.000","0.050","15000.000","Port-to-Port","Air India","Guarulhos Apt/Sao Paulo","25","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Santos(BRSSZ)","Santos(BRSSZ)","Santos(BRSSZ)",5104,"DYNAMATIC TECHNOLOGIES LIMITED","Mumbai","Prashantr",NULL
5104,"Air Export","","International","Loose","50","15000.000","0.050","15000.000","Port-to-Port","Air France ","Guarulhos Apt/Sao Paulo","25","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Santos(BRSSZ)","Santos(BRSSZ)","Santos(BRSSZ)",5104,"DYNAMATIC TECHNOLOGIES LIMITED","Mumbai","Prashantr",NULL
5105,"CCL Sea Export","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5105,"SS ENTERPRISES","Chennai","vinoth",NULL
5106,"Air Import","LEAD/NYC/0035/25-26","International","Loose","600","100.000","3.600","600.000","Port-to-Port","Air Astana ","","","NEW ARK(USEWR)","NEW ARK(USEWR)","NEW ARK(USEWR)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5106,"Bhumika international 2","New York","Ruchika","Ruchika"
5107,"Sea Export","","International","FCL","0","25000.000","0.000","25000.000","Port-to-Port","Maersk India","","30","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Santos(BRSSZ)","Santos(BRSSZ)","Santos(BRSSZ)",5107,"DYNAMATIC TECHNOLOGIES LIMITED","Mumbai","Prashantr",NULL
5108,"CCL Sea Export","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5108,"SS ENTERPRISES","Chennai","vinoth",NULL
5109,"CCL Sea Export","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5109,"SS ENTERPRISES","Chennai","vinoth",NULL
5110,"CCL Sea Export","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5110,"SS ENTERPRISES","Chennai","vinoth",NULL
5111,"CCL Sea Export","","International","FCL","100","25000.000","100.000","25000.000","","","","","","","","","","",5111,"DYNAMATIC TECHNOLOGIES LIMITED","Mumbai","Prashantr",NULL
5112,"CCL Sea Export","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5112,"SS ENTERPRISES","Chennai","vinoth",NULL
5113,"Sea Import","","International","FCL","500","12000.000","24.000","24000000.000","Door-to-Door","Maersk","","","Xiamen(CNXMN)","Xiamen(CNXMN)","Xiamen(CNXMN)","MANILA INTERNATIONAL CONTAINER PORT(PMICP)","MANILA INTERNATIONAL CONTAINER PORT(PMICP)","MANILA INTERNATIONAL CONTAINER PORT(PMICP)",5113,"24/7 CUSTOMER PRIVATE LIMITED","Manila","Vighnesh Yadav",NULL
5114,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","","","","","Jebel Ali(AEAEJ)","Jebel Ali(AEAEJ)","Nhava seva(INNHS)","Nhava seva(INNHS)","Nhava seva(INNHS)",5114,"1FORTUNE SHIPPING PVT LTD - test","Mumbai","Rahul Vish",NULL
5115,"CCL Sea Import","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5115,"Harish Logistics","Chennai","Austin.S",NULL
5117,"CCL Sea Import","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5117,"Harish Logistics","Chennai","Austin.S",NULL
5118,"CCL Sea Import","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5118,"Harish Logistics","Chennai","Austin.S",NULL
5119,"Air Export","LEAD/NYC/0036/25-26","International","Loose","0","360.000","0.000","360.000","Door-to-Door","Air Astana ","","","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)","New Delhi(INICD)","New Delhi(INICD)","New Delhi(INICD)",5119,"Mahindra Tech","New York","Ruchika","Ruchika"
5120,"Air Export","","International","Loose","10","100.000","0.005","100.000","Port-to-Port","Air India","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Houston(USHOU)","Houston(USHOU)","Houston(USHOU)",5120,"Nilesh Logistics UNLIMITED","Mumbai","Pratik Shinde",NULL
5121,"Air Export","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)","Singapore(SGSIN)","Singapore(SGSIN)","Singapore(SGSIN)",5121,"Suraj logistics pvt ltd","Mumbai","Manthan Pawar",NULL
5122,"Air Export","LEAD/0014/05/25","International","Loose","2","500.000","1.536","500.000","Port-to-Port","","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Frankfurt am Main(DEFRA)","Frankfurt am Main(DEFRA)","Frankfurt am Main(DEFRA)",5122,"DECATHLON Deutschland SE & Co. KG","Manila","Vighnesh Yadav","Dhaval"
5123,"CCL Sea Import","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5123,"Subramani Logistics Pvt Ltd","Chennai","Raja",NULL
5124,"Sea Import","","International","FCL","10","15.000","0.164","164000.000","Port-to-Port","","","","Jebel Ali(AEJEA)","Jebel Ali(AEJEA)","Jebel Ali(AEJEA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",5124,"Kalpataru Projects International Limited","Mumbai","Kiran Surve New",NULL
5125,"Air Import","LEAD/NYC/0037/25-26","International","Loose","10","50.000","1.300","216.667","Door-to-Door","Air Astana ","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)",5125,"Amrit arora transport services","New York","Ruchika","Ruchika"
5126,"Air Export","LEAD/NYC/0038/25-26","International","Loose","200","395.000","0.000","395.000","Door-to-Door","Air Astana ","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","New Delhi(INICD)","New Delhi(INICD)","New Delhi(INICD)",5126,"Budha mal and sons","New York","Ruchika","Ruchika"
5127,"Air Export","LEAD/NYC/0039/25-26","International","Loose","10","560.000","0.000","560.000","Door-to-Door","Air Astana ","","","NEW ARK(USEWR)","NEW ARK(USEWR)","NEW ARK(USEWR)","New Delhi(INICD)","New Delhi(INICD)","New Delhi(INICD)",5127,"SUDHIR KUMAR SHARMA-2","New York","Ruchika","Ruchika"
5128,"Sea Export","LD/00041/25-26","International","FCL","0","100.000","7.000","7000.000","Port-to-Port","","","","","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Sydney(AUSYD)","Sydney(AUSYD)","Sydney(AUSYD)",5128,"Suraj logistics pvt ltd","Mumbai","Sanjiv","Surajkun"
5129,"Air Export","","International","Loose","2","500.000","1.536","500.000","Port-to-Port","","","","Manila(PHMNL)","Manila(PHMNL)","Manila(PHMNL)","Frankfurt am Main(DEFRA)","Frankfurt am Main(DEFRA)","Frankfurt am Main(DEFRA)",5129,"DECATHLON Deutschland SE & Co. KG","Manila","Prakash Nadar","Dhaval"
5130,"Air Export","","International","Loose","0","0.000","0.000","100.000","Door-to-Door","","","","London(GBLON)","London(GBLON)","London(GBLON)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",5130,"CBI GLOBAL FREIGHT MANAGEMENT LTD","London","Dhaval",NULL
5131,"Sea Export","","International","FCL","4","20000.000","256.000","256000000.000","Door-to-Door","Maersk","","","Laem Chabang(THLCH)","Laem Chabang(THLCH)","Laem Chabang(THLCH)","Chennai(INMAA)","Chennai(INMAA)","Chennai(INMAA)",5131,"Vighnesh Fast Track Global","Bangkok","pushkar",NULL
5132,"Sea Export","","International","FCL","4","20000.000","256.000","256000000.000","Door-to-Door","Maersk","","","Laem Chabang(THLCH)","Laem Chabang(THLCH)","Laem Chabang(THLCH)","Chennai(INMAA)","Chennai(INMAA)","Chennai(INMAA)",5132,"Vighnesh Fast Track Global","Bangkok","pushkar",NULL
5133,"Sea Import","","International","FCL","120","500.000","4.916","4916.000","Door-to-Door","MAERSK INTERNATION PVT LTD","","","New York(USNYC)","New York(USNYC)","New York(USNYC)","Bangkok(THBKK)","Bangkok(THBKK)","Bangkok(THBKK)",5133,"PK THAI IMPORTERS","Bangkok","pushkar","amit"
5134,"Air Import","LEAD/NYC/0040/25-26","International","Loose","100","423.000","3.600","600.000","Door-to-Door","Air Astana ","","","NEW ARK(USEWR)","NEW ARK(USEWR)","NEW ARK(USEWR)","New York(USNYC)","New York(USNYC)","New York(USNYC)",5134,"Abhishek international","New York","Ruchika","Ruchika"
5135,"Sea Import","LEAD/NYC/0040/25-26","International","FCL","100","500.000","6.300","6300.000","Door-to-Door","Maersk","","","New Delhi(INICD)","New Delhi(INICD)","Aal-Sez/Vishakhapatnam(INNRP)","New Orleans(USMSY)","New Orleans(USMSY)","New Orleans(USMSY)",5135,"Abhishek international","New York","Ruchika","Ruchika"
5136,"Sea Import","","International","FCL","0","0.000","0.000","0.000","Port-to-Port","","","","","Jebel Ali(AEAEJ)","Jebel Ali(AEAEJ)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)","Nhava Sheva(INNSA)",5136,"1FORTUNE SHIPPING PVT LTD - test","Mumbai","Rahul Vish",NULL
5137,"Air Import","","International","Loose","0","0.000","0.000","0.000","Door-to-Door","","","","Jebel Ali(AEAEJ)","Jebel Ali(AEAEJ)","Jebel Ali(AEJEA)","Mumbai(INBOM)","Mumbai(INBOM)","Mumbai(INBOM)",5137,"1FORTUNE SHIPPING PVT LTD - test","Mumbai","Rahul Vish",NULL
5138,"CCL Sea Import","","International","FCL","0","0.000","0.000","0.000","","","","","","","","","","",5138,"Ruchi Soya Industries Ltd.","Delhi","Naveen Kumar",NULL
